5.764 -118.406
5.128 -68.979
2.12 -6.44
5.532 -32.874
4.893 -123.159
2.727 1.048
3.27 9.534
4.248 -82.255
3.298 -3.823
3.915 -33.127
4.215 27.693
2.718 -40.007
4.217 13.186
3.23 -33.894
4.778 -13.595
3.561 -18.204
4.633 66.807
7.103 37.151
3.658 39.484
5.079 59.42
3.707 -32.618
5.009 -57.353
3.772 28.843
2.55 -85.554
4.144 9.05
4.356 -122.353
6.268 85.159
4.068 -85.202
5.777 -114.897
4.173 -57.464
6.058 -49.959
3.82 -78.166
3.871 -67.583
3.58 -85.062
5.706 -90.828
3.614 -66.855
4.369 -19.908
5.971 6.114
4.471 295.346
5.726 44.225
7.093 27.164
4.342 -127.751
4.887 -4.866
3.424 -9.278
3.985 -30.4
4.269 -62.468
2.516 -80.451
4.408 -105.678
6.763 -36.953
5.596 -44.656
3.841 -117.562
5.751 215.67
4.963 -18.411
3.795 -86.553
3.301 147.393
3.947 -29.759
8.114 219.744
3.817 -107.691
4.876 4.623
6.808 45.214
6.603 74.301
3.172 -47.025
5.18 211.089
4.588 -23.876
4.743 -48.28
6.196 -12.218
5.934 -56.228
3.172 -51.226
5.821 -61.769
2.594 -86.874
4.204 -20.568
5.85 11.545
4.907 -82.572
5.874 -76.077
4.222 -61.382
2.405 -33.826
5.108 -32.45
4.193 70.128
4.276 -75.76
6.682 31.715
4.868 -85.673
3.428 -83.212
3.964 -57.394
3.441 -57.348
2.86 -90.557
3.089 -42.243
6.09 8.814
3.4 -85.613
5.713 -132.641
4.536 -24.956
3.593 -77.114
6.888 13.908
5.109 0.634
4.978 -34.943
3.123 -14.927
3.419 20.974
4.825 -273.307
5.628 27.736
5.627 -193.942
2.722 -175.982
4.312 -117.683
3.073 -261.649
3.712 -258.022
5.923 239.666
3.543 -203.248
3.387 -225.849
5.832 -181.854
4.158 -253.591
4.048 -188.845
1.554 -238.52
3.343 -239.01
2.623 -240.963
5.099 256.984
3.185 -170.033
5.01 -232.672
2.29 -54.37
1.34 -298.475
4.851 -183.843
4.308 -187.96
5.266 -159.098
5.812 -164.208
3.483 63.643
3.897 -34.816
4.188 -281.28
5.223 -38.006
5.162 -141.292
4.287 -105.106
4.283 -184.665
4.799 -83.226
5.231 50.597
6.521 -146.263
2.706 -227.285
5.792 -259.591
4.514 -227.392
4.942 -217.815
4.124 -231.792
4.597 -261.524
5.615 -124.905
7.335 191.485
4.178 -301.575
6.861 -99.94
5.02 -209.187
4.586 -269.628
3.355 -253.008
3.045 -272.654
5.253 -87.649
5.867 9.687
5.693 -170.351
3.868 -227.441
5.066 -240.992
5.655 -297.712
5.47 -114.304
5.505 -287.699
5.151 -109.279
2.569 -190.818
2.584 -202.803
3.724 -284.462
6.828 -214.824
4.595 -135.064
4.446 -233.459
7.375 -46.706
4.583 -241.963
3.429 -107.406
4.951 -190.565
5.49 -206.228
3.897 58.099
3.894 -85.91
3.562 -145.916
5.665 -198.166
4.711 -121.492
2.926 -258.176
4.038 353.12
5.646 223.377
3.023 -132.339
2.354 -244.587
4.411 -99.395
4.89 -295.787
2.682 -273.104
4.957 -136.644
4.769 -97.604
3.007 -263.961
4.059 -193.46
3.584 -272.079
4.792 -213.169
4.467 -219.404
4.292 -239.012
4.894 -202.208
5.834 -48.077
4.556 19.028
3.993 -210.148
4.488 -230.558
5.979 -53.798
4.632 -160.264
4.06 62.758
3.304 -291.838
4.734 -244.49
6.821 -60.477
3.434 -71.933
2.295 -97.1
5.96 176.379
3.397 -120.199
6.485 117.197
4.719 -44.163
3.876 10.687
3.735 515.745
3.05 -87.31
3.771 -60.135
4.803 622.105
5.347 29.807
5.496 127.52
6.503 -0.541
3.135 52.596
4.973 108
2.965 40.861
6.187 133.08
3.579 73.431
3.477 573.152
5.41 20.711
4.156 -64.172
3.935 -23.964
1.502 -23.502
3.793 -63.522
4.709 31.214
4.861 27.2
3.233 -94.208
4.655 -103.488
1.991 -100.272
4.061 42.995
4.605 -97.392
6.002 84.363
3.93 -82.693
3.34 -100.538
2.877 -79.74
2.246 -72.497
3.894 26.742
7.076 16.218
8.473 762.841
3.449 -90.752
4.551 -91.323
4.962 -9.018
4.865 -64.349
6.288 155.417
7.485 3.115
5.232 31.316
4.138 166.271
3.311 -111.567
3.778 28.254
5.366 90.847
6.657 -90.577
4.14 156.121
7.763 57.782
5.516 -87.841
5.311 113.615
2.903 -79.732
3.669 166.64
6.175 -73.187
3.992 32.714
2.323 -17.927
4.422 -14.204
7.292 65.214
5.046 -104.709
4.859 29.806
4.229 163.314
4.781 -59.714
6.17 50.686
4.279 -32.972
3.819 55.713
3.333 21.516
3.73 127.788
6.74 69.825
4.382 -77.282
3.83 -71.879
5.059 -66.607
5.776 442.975
4.925 -8.299
3.214 -127.514
5.575 15.205
7.221 95.524
6.057 -64.494
5.053 -89.514
4.006 -36.833
2.512 -0.844
3.62 94.304
3.601 60.614
5.986 -49.441
4.3 -99.355
5.858 -83.861
3.373 62.502
3.657 16.271
3.451 23.548
2.152 -67.959
5.796 502.427
2.478 22.386
2.913 -72.301
5.962 -81.875
5.097 448.941
4.043 40.855
5.523 119.19
6.638 571.568
6.477 660.271
3.555 51.846
3.406 -128.227
8.013 715.411
4.956 -9.35
4.447 -4.239
2.453 154.467
2.654 -22.484
4.731 135.935
2.016 -5.45
3.17 -119.484
3.048 -45.676
4.212 -2.509
3.945 -37.297
3.463 -53.564
5.347 170.246
4.465 -78.287
3.576 -128.937
3.279 -64.594
7.426 81.731
5.663 922.282
2.358 -57.652
6.488 700.34
3.253 -72.608
5.066 171.823
3.64 -66.483
3.776 37.247
3.334 110.888
5.275 129.275
6.8 194.723
4.3 73.837
4.794 -49.808
6.602 8.106
2.852 -83.972
3.725 -93.514
2.689 43.143
7.601 223.805
6.757 104.347
4.808 -1.784
3.562 -43.687
3.127 -51.571
3.119 -128.427
3.847 -60.176
6.747 735.765
3.803 216.261
3.296 0.933
2.039 81.376
5.245 127.964
4.102 190.09
3.668 -103.045
4.888 58.962
2.416 -8.186
5.929 52.22
3.794 -79.805
4.078 14.863
3.3 93.337
4.313 -40.641
6.493 -63.544
5.408 22.377
6.629 -21.657
8.296 117.986
6.207 130.701
6.11 402.984
3.291 -94.781
4.384 111.752
2.446 200.949
6.451 -19.042
5.072 1635.15
2.978 -67.791
3.662 49.46
4.163 -59.755
2.654 -14.3
3.453 -86.798
2.905 20.71
7.146 90.264
4.376 65.477
3.154 11.425
3.403 -55.445
5.653 -64.069
2.371 3.562
3.446 -131.277
4.012 -60.004
3.495 -102.637
2.456 231.198
5.009 90.897
5.516 7.25
5.018 -28.652
5.246 -51.43
3.937 -37.56
2.165 -89.213
4.935 16.736
5.582 251.505
8.476 -66.538
2.206 -112.155
3.493 -64.71
3.692 3001.28
6.123 44.797
3.805 -70.184
5.265 508.733
4.129 -45.661
7.215 -29.089
4.608 -73.546
3.959 -59.446
6.566 7.68
4.177 -111.264
3.918 0.688
4.253 -70.599
3.789 -80.679
6.302 71.087
4.334 139.581
4.787 -82.831
3.347 -51.442
6.383 896.819
5.218 -137.155
5.212 -33.473
4.753 -44.606
4.22 -109.163
3.525 -25.72
4.331 -135.245
3.701 -105.424
4.447 -78.79
4.636 -32.159
4.695 -28.667
3.794 155.384
2.658 -141.822
4.26 -81.969
5.033 -138.589
3.066 -83.959
3.917 -34.116
3.871 -117.049
5.739 192.523
2.924 493.946
2.82 49.866
4.956 39.556
3.89 52.397
3.584 0.894
3.284 -145.06
3.805 83.036
2.674 -148.001
6.433 67.651
2.612 43.673
3.397 -114.942
4.722 -66.075
4.259 36.289
7.029 -29.448
3.482 -104.415
5.414 1618.08
5.427 -80.995
4.338 -83.451
3.539 -132.866
3.99 -118.632
4.512 97.154
3.871 -57.911
5.759 44.023
3.347 -138.574
3.548 -40.049
4.516 52.988
3.857 146.35
4.966 82.762
5.36 3.293
4.662 -147.787
5.193 -4.556
3.489 -133.466
2.15 -45.774
4.068 -85.965
7.127 128.242
2.747 -105.944
6.14 -32.701
2.414 -131.584
5.975 3.194
4.993 -45.697
4.453 -100.772
2.409 -41.218
3.792 -92.617
5.863 56.072
6.449 -69.182
5.844 590.47
6.713 -6.708
2.259 -100.102
6.297 -50.626
3.646 -77.577
4.248 -146.439
1.882 -145.74
5.926 -108.913
3.981 -118.622
5.452 125.128
4.311 -115.786
6.761 -44.15
5.204 25.778
6.07 -9.501
4.904 501.166
4.468 -21.369
4.844 65.474
4.737 143.457
2.755 -92.061
3.643 -62.952
4.781 16.309
4.38 -81.259
7.617 58.438
5.048 31.274
6.13 19.768
5.063 19.128
5.496 -63.628
4.027 -6.711
5.973 49.444
3.441 49.963
7.328 55.79
4.436 -76.136
6.092 54.163
4.469 -76.808
3.071 -132.319
4.889 -94.336
6.785 98.408
4.903 9.141
5.71 -72.97
3.315 -109.36
6.799 581.84
5.317 -50.868
6.092 0.894
4.094 -108.319
5.716 12.51
4.846 7.494
4.493 126.154
5.865 17.514
4.82 163.613
5.211 -8.971
3.024 -115.888
2.702 -135.67
4.119 602.976
5.444 -55.886
4.338 -26.648
5.091 57.769
3.315 10.799
3.156 -18.584
6.223 34.562
4.793 -99.73
6.386 757.654
4.652 123.984
3.412 7.218
5.577 74.775
6.844 -53.203
5.279 -60.924
3.94 -111.085
5.15 -100.318
4.37 34.106
3.919 -114.073
4.763 -123.46
5.241 33.107
4.437 -27.613
5.686 -31.969
3.849 -131.929
5.427 -8.415
8.525 148.652
4.691 96.103
2.846 114.002
6.896 73.785
5.278 -92.255
3.995 14.359
2.344 -77.359
4.69 25.815
3.624 1.324
2.484 -131.496
3.695 -21.133
5.807 -71.78
3.194 -61.185
5.573 -74.335
4.715 108.941
4.836 45.406
5.318 162.906
4.721 -186.964
4.605 -21.089
4.601 -95.377
3.684 -16.159
4.081 -139.278
3.628 -28.294
5.372 -77.302
4.088 25.807
3.183 -67.064
6.057 1144.09
4.409 -52.459
3.245 165.632
3.586 92.345
6.928 281.283
5.471 4.226
6.998 89.367
2.806 -66.335
4.749 -27.504
4.898 36.801
3.183 -125.462
7.02 718.498
4.938 -94.582
5.16 51.063
4.467 82.175
3.602 28.356
4.262 -38.98
5.382 -113.243
4.259 -55.141
4.221 46.103
4.983 55.757
5.117 72.066
2.83 4.03
5.983 44.791
2.519 165.004
5.487 44.962
3.323 -23.578
2.327 58.012
3.603 55.197
4.137 105.424
3.744 6.224
5.939 193.478
2.168 21.055
2.775 118.574
6.074 303.438
2.764 27.813
5.503 100.174
4.438 110.48
2.657 62.444
5.818 233.295
5.1 133.047
3.991 42.27
3.409 82.7
6.184 102.03
3.994 107.142
5.447 33.533
4.772 -6.905
3.424 51.787
4.051 -15.707
1.997 27.189
4.799 246.921
4.553 72.91
4.656 -7.295
3.058 41.862
3.768 106.439
6.533 54.446
3.227 4.89
4.22 336.019
5.727 67.143
5.547 83.455
3.098 13.811
3.967 1.798
3.615 167.679
6.339 77.623
4.46 165.405
6.055 164.736
2.46 106.631
5.535 49.43
6.895 191.499
3.63 7.288
5.438 185.541
4.36 32.419
5.331 108.011
2.207 92.236
5.759 78.582
3.81 24.817
3.444 76.431
1.803 -41.95
5.558 89.437
4.953 29.472
3.466 -13.07
5.775 26.26
8.86 268.084
6.142 9.112
5.375 173.053
3.932 3.293
5.095 71.199
4.732 252.043
4.993 209.882
6.586 287.146
3.56 -13.477
6.254 278.802
7.109 203.59
5.583 138.517
3.113 88.867
4.558 59.44
4.411 25.574
4.51 -20.371
7.488 738.24
3.652 58.889
5.043 65.027
3.377 0.275
3.536 169.056
3.869 38.004
3.14 53.054
2.621 45.405
3.864 103.953
5.48 37.076
6.566 370.931
2.295 38.746
4.667 139.108
3.529 145.495
2.566 -4.777
6.418 91.43
3.378 -6.006
3.057 49.217
4.707 176.659
4.046 67.528
3.994 -3.607
7.456 86.588
4.462 -46.546
6.506 55.177
3.595 -119.598
4.811 158.369
5.899 -49.571
2.213 -127.207
4.959 -95.029
3.67 -46.256
5.236 -70.11
8.664 125.509
1.762 -82.263
6.352 -29.913
4.119 51.582
2.819 -77.978
5.287 63.815
7.227 109.515
10.723 1402.79
6.962 -18.133
6.097 -54.3
5.764 -59.192
6 50.211
4.498 -108.58
9.782 -75.199
6.882 46.464
4.168 -56.153
7.905 98.33
9.378 -82.998
5.355 -108.339
1.42 -125.578
10.287 30.901
8.413 -53.351
5.387 599.646
2.419 -128.002
7.37 55.248
4.044 -53.166
7.817 123.682
5.268 -116.836
7.826 141.096
4.897 19.481
6.218 92.009
5.725 -118.601
5.031 4.864
8.524 110.024
4.968 71.514
9.36 76.669
6.404 178.391
5.683 8.217
6.873 295.83
3.166 -111.268
5.798 -78.545
8.891 -79.155
6.706 -23.289
4.482 -71.707
5.081 9.196
3.713 -123.138
4.968 32.863
3.802 -123.744
1.651 -86.935
4.481 -73.303
11.782 29.077
4.941 -117.64
4.15 -119.617
6.441 -63.758
8.934 -28.62
4.125 -120.015
4.141 -105.791
7.038 32.843
4.825 13.484
10.11 -85.52
7.688 -118.089
6.14 31.01
1.657 -59.455
4.012 -120.81
4.051 -54.693
10.741 109.332
3.782 -108.756
4.038 -119.323
4.825 -101.635
7.285 283.525
10.155 23.832
2.292 -126.346
4.487 -69.309
6.515 -104.713
2.463 -88.097
4.563 -76.743
4.147 -121.39
1.31 -119.115
2.804 -14.726
4.2 -55.518
7.976 -42.738
3.282 571.586
3.797 32.738
1.241 -77.044
3.692 5.184
2.24 -81.693
1.094 -84.438
8.598 -19.23
8.179 -92.065
6.67 45.156
3.952 225.515
6.991 129.404
2.583 78.655
8.633 707.28
7.673 216.924
9.434 63.595
2.938 112.313
3.989 55.187
3.555 63.065
3.52 39.471
4.949 247.374
4.066 81.523
4.141 124.124
5.992 455.791
9.976 959.904
5.246 275.14
5.098 184.258
6.59 181.595
7.7 391.551
6.034 228.205
4.63 84.695
4.498 216.753
4.067 58.32
6.822 221.183
7.576 381.277
4.938 353.508
6.8 124.126
3.206 82.505
6.471 1567.51
4.86 197.983
3.672 773.094
3.949 54.544
2.964 237.416
5.569 163.613
3.873 62.228
2.591 176.096
4.26 232.061
7.436 368.923
7.293 369.448
4.78 211.019
4.517 198.239
4.402 333.296
4.376 155.997
7.194 84.852
4.49 183.007
4.625 239.244
5.658 203.425
4.389 155.875
3.607 56.705
5.293 150.716
4.651 228.422
6.678 180.958
4.53 85.836
8.417 494.911
3.917 212.198
6.432 241.279
8.621 506.893
3.199 753.135
4.639 102.088
5.968 750.868
3.575 295.022
3.912 65.634
5.298 171.521
4.147 202.507
4.901 381.511
10.016 62.153
4.27 201.444
6.354 880.971
5.073 182.228
5.465 238.429
3.378 173.282
3.9 214.729
5.197 50.096
5.516 204.26
4.165 79.288
8.227 159.578
3.657 162.34
2.258 25.779
3.596 63.254
2.463 64.979
4.19 212.532
3.672 132.859
7.466 419.948
3.242 259.552
4.877 251.359
5.074 366.932
3.922 278.016
4.021 728.651
3.456 54.432
3.419 103.392
4.775 189.772
2.603 122.197
6.413 132.315
7.107 749.911
6.654 260.348
3.416 763.147
4.732 199.756
3.643 26.3
10.875 342.636
4.295 208.145
6.017 96.424
5.288 757.165
5.061 71.229
9.203 131.881
3.196 36.564
5.685 58.63
5.166 111.253
4.99 58.607
4.912 57.437
3.526 16.985
10.768 78.625
7.133 396.764
3.258 48.931
3.66 121.411
6.109 54.614
7.479 201.029
5.402 159.558
3.684 85.176
7.532 157.589
7.1 95.673
4.212 72.487
7.077 186.834
7.057 118.843
4.135 87.373
4.663 66.727
4.246 43.614
3.853 27.89
7.667 111.464
4.024 32.272
7.931 525.938
4.151 104.192
3.382 42.738
3.712 193.785
3.018 64.087
3.377 36.272
6.779 163.314
7.74 158.86
5.699 774.26
8.445 212.936
5.013 84.949
5.385 50.964
9.255 62.043
7.17 74.467
6.121 84.598
4.268 44.989
5.862 44.791
4.238 87.927
4.731 89.719
6.359 175.519
3.175 204.174
6.08 125.866
7.104 417.246
4.597 83.809
6.595 86.351
4.806 20.326
5.199 122.004
4.884 62.017
4.499 166.908
4.218 45.514
3.83 142.501
6.014 275.598
4.212 45.5
5.731 63.451
4.899 143.54
3.677 128.953
4.288 78.61
5.555 82.427
5.084 86.699
6.175 120.333
5.939 96.52
4.756 50.123
4.108 3944.05
6.328 167.035
12.401 819.537
4.532 162.759
4.502 88.84
5.979 48.659
5.873 905.003
2.425 10.245
5.116 206.024
6.864 218.46
5.995 45.974
4.272 41.914
6.94 115.022
11.002 151.041
8.443 294.424
4.559 80.709
5.498 97.925
5.515 37.035
6.124 132.839
4.155 16.201
5.573 231.404
5.903 173.436
4.584 73.938
8.503 154.097
3.575 83.646
4.66 12.015
5.109 34.749
4.262 30.164
5.51 191.74
4.132 -61.083
5.32 -168.39
6.387 -72.41
5.782 -23.098
6.058 98.708
3.362 -165.502
3.245 -185.635
5.932 438.425
3.575 -143.557
6.362 149.664
3.721 -101.08
6.213 -85.573
4.987 -145.41
4.815 -96.056
5.178 -65.951
4.471 -130.137
5.664 103.071
4.267 -209.864
3.754 -94.714
4.731 -109.221
4.514 -164.265
6.556 51.375
4.344 -202.82
2.873 -170.792
5.728 -136.592
6.789 220.791
3.215 -150.56
4.361 -129.549
3.14 -114.186
3.766 -200.863
4.179 -120.677
3.59 -195.39
5.828 -156.194
4.512 61.103
5.112 -11.044
3.844 160.468
5.072 -177.96
3.688 -192.608
4.486 537.653
3.516 -83.893
3.067 -208.92
2.987 -181.312
5.988 607.504
3.795 -101.167
4.642 -171.148
4.185 -167.755
3.055 -117.827
4.596 -130.983
3.6 -74.753
5.267 -133.647
7.879 -27.063
2.519 426.153
4.458 -122.44
5.607 -4.972
3.997 -10.787
2.804 -183.963
6.817 646.18
2.542 -161.861
3.363 424.71
3.783 -92.641
3.242 -117.466
8.117 -109.994
4.296 -127.919
3.412 -192.323
4.619 -182.366
6.244 -35.965
6.9 -105.618
5.397 485.573
7.856 -133.526
2.893 -96.169
4.687 -187.819
3.29 -217.206
3.267 -221.119
3.935 -184.79
2.719 -104.965
3.168 -152.857
4.696 -145.955
2.129 -12.695
5.976 -84.42
1.519 -205.497
5.853 -163.799
3.449 -166.966
4.4 -37.806
5.556 -61.196
4.65 -154.339
3.774 -175.377
2.751 -97.654
4.035 -80.709
4.794 -13.731
4.71 -91.078
3.881 -98.706
4.385 -86.246
3.91 -152.349
4.919 -211.301
2.284 -113.81
3.915 471.23
5.585 -214.357
5.481 -131.119
3.532 -79.485
5.562 -182.831
3.137 164.506
3.768 949.97
3.923 238.269
3.107 201.405
3.407 235.652
3.274 342.538
5.429 542.389
5.429 856.721
4.359 253.602
3.513 176.228
3.49 493.684
4.453 917.014
3.712 1065.66
9.43 223.927
3.467 419.59
3.867 240.002
4.566 352.456
4.805 249.457
4.013 255.179
3.37 235.945
3.127 879.654
2.367 220.32
4.946 988.689
2.557 221.886
3.368 302.141
5.616 270.501
2.095 296.495
5.217 277.143
3.334 404.567
4.684 242.575
3.24 329.671
3.78 228.26
4.449 813.31
3.129 311.83
4.814 473.993
1.802 844.329
4.087 213.468
3.857 228.858
4.528 943.766
1.87 418.168
3.404 592.995
2.725 289.546
3.371 914.852
4.508 357.332
1.264 293.192
4.322 235.888
2.602 220.124
4.744 931.51
2.564 236.688
4.902 1006.11
2.854 314.897
1.89 230.92
4.197 233.201
3.772 203.99
4.158 238.404
3.438 239.203
3.114 234.777
2.911 219.466
1.691 834.342
1.196 878.642
3.454 208.582
5.465 839.521
4.097 276.801
4.35 394.971
2.651 356.449
3.928 417.335
4.099 473.751
3.132 363.22
2.446 461.516
11.178 305.348
5.346 264.542
4.144 188.023
3.238 220.894
2.48 210.677
2.666 253.723
10.335 257.531
7.972 247.673
4.922 402.23
4.975 935.846
3.5 345.349
3.602 200.573
2.735 300.112
2.245 208.412
5.126 367.81
5.056 238.818
3.233 184.64
4.539 251.039
2.199 233.264
5.142 401.857
3.967 245.981
5.885 525.447
4.533 303.991
3.938 324.11
4.947 223.849
3.231 862.434
3.203 205.256
3.44 306.255
5.257 816.942
5.487 319.98
1.77 907.764
2.306 -58.07
3.54 36.487
2.932 -27.662
2.287 65.784
3.213 -11.924
2.817 601.771
3.037 78.467
2.947 -20.185
6.016 344.177
2.744 -71.698
4.214 -18.172
4.732 -24.66
2.77 -50.686
3.526 -9.329
2.049 -66.079
3.311 -23.423
6.93 50.022
2.83 -42.694
3.535 -18.716
2.682 -9.424
2.961 -61.278
3.479 690.37
3.231 28.538
2.516 -40.659
2.406 -71.554
5.817 -44.108
2.603 97.395
4.039 -49.087
1.983 -58.548
5.843 64.138
4.252 -17.071
3.709 63.538
2.293 -33.707
3.662 -27.117
2.59 -55.524
3.458 -42.601
2.54 -25.367
3.657 -23.262
8.247 96.322
2.648 55.001
2.666 604.899
2.512 -48.247
4.051 -14.981
4.428 -55.757
3.023 -58.376
2.917 -66.476
3.264 -31.633
1.972 -3.27
3.756 84.355
1.95 -75.658
2.788 -49.648
3.185 -51.809
2.021 -40.186
3.35 -38.47
3.24 -74.954
2.699 -23.954
1.61 -50.096
4.085 -34.133
2.943 28.612
2.504 65.592
5.337 -4.445
3.598 2.413
4.762 -5.422
2.022 -63.292
2.049 -35.397
3.807 130.091
2.791 -43.175
5.506 610.599
3.408 -26.451
2.118 -44.781
4.711 -37.655
2.624 -10.838
3.423 -11.347
4.562 -24.07
4.691 247.298
4.805 -6.048
2.546 -62.629
3.451 -62.654
3.051 -57.672
3.62 -38.849
4.481 -11.931
1.528 -66.795
3.914 -43.686
3.97 -32.876
2.798 -45.433
3.848 -8.98
2.716 -50.538
4.154 -34.154
3.453 -35.953
3.989 713.919
3.066 -19.911
5.294 178.395
1.917 -69.15
2.758 84.847
2.708 549.757
1.98 -55.731
3.179 -55.759
3.186 -58.653
4.139 626.7
5.244 732.376
2.826 444.815
2.609 -269.832
1.36 -267.704
2.111 379.017
2.757 449.937
3.849 -249.645
3.671 -289.414
3.649 -289.576
3.373 -145.464
4.585 -111.643
4.669 -231.484
2.381 -272.763
3.151 -297.978
3.315 345.114
10.193 63.365
2.983 389.26
3.125 563.955
2.782 -268.086
3.309 -299.201
2.587 -273.822
3.689 357.832
2.441 -213.731
3.673 361.931
3.981 422.033
2.446 -277.52
3.259 -143.557
2.7 -218.903
4.317 -250.01
2.6 -262.445
5.315 -286.69
3.881 -270.676
3 -273.675
4.107 359.583
4.425 466.989
1.694 -288.314
4.728 379.172
5.31 -227.431
1.873 -302.314
4.998 591.195
5.471 -0.087
2.594 -52.158
4.56 -154.394
9.259 -258.978
4.157 413.575
2.427 -271.689
5.85 -217.053
3.677 -214.838
2.952 -56.012
3.628 -183.046
1.995 -306.511
3.018 -215.963
3.021 -288.138
3.821 471.215
2.927 -255.56
1.383 -215.396
2.033 -226.914
5.68 630.231
1.704 -252.73
2.116 -275.498
5.175 72.116
2.265 -300.889
3.551 -290.839
2.164 -187.797
3.439 391.756
4.623 -281.848
2.368 -248.847
2.435 -261.159
6.376 -289.061
4.988 -271.64
3.507 -161.205
4.423 -253.411
2.848 -197.848
3.021 -199.816
4.368 -240.335
11.574 399.972
4.504 -137.146
4.524 -178.738
4.297 -184.332
5.346 410.599
4.478 -284.819
3.915 513.3
3.659 -241.293
1.354 344.355
3.536 -257.037
1.058 -285.151
1.745 -310.742
10.477 -172.689
4.509 -299.018
2.367 332.228
3.83 -252.638
3.583 452.936
3.559 -262.27
9.111 -168.624
3.888 -258.825
10.218 -224.512
4.148 -119.45
3.035 -291.758
3.52 410.323
2.714 -287.693
2.761 -216.759
2.41 -27.63
3.306 40.61
2.034 632.444
4.388 -15.603
5.155 816.288
2.446 653.459
2.365 -16.674
2.471 -28.331
2.93 34.686
4.287 85.14
3.173 -25.057
1.977 -18.401
4 35.319
2.83 146.355
1.657 -20.53
1.719 -20.541
2.093 -13.692
3.613 4.481
2.901 10.145
2.906 -1.135
2.381 -18.917
2.12 25.014
2.718 -17.306
4.445 26.513
2.748 -48.025
2.937 8.504
3.01 4.503
4.317 20.232
1.981 -35.481
4.85 23.233
9.752 86.203
2.509 -50.955
3.151 -3.923
3.621 41.709
3.08 -35.117
2.64 613.511
3.513 2.2
4.109 188.568
3.29 -51.144
3.028 -10.066
3.214 589.701
3.446 3.508
2.741 -48.396
2.859 -33.454
2.587 -35.734
3.01 52.721
4.167 40.803
1.632 -46.542
4.443 13.88
3.447 766.572
3.094 -42.871
